id,LGD
LN77465750,0.57372886
LN85278493,0.2784211
LN62359862,0.7257216
LN69336621,0.13404323
LN10900924,0.49860033
LN18700736,0.4227951
LN32866700,0.42046225
LN71154078,0.721477
LN16217230,0.09696035
LN14397256,0.42896733
LN67942373,0.41059747
LN56115305,0.247817
LN20194910,0.41248038
LN70430243,0.18132219
LN68652348,0.65869254
LN25836004,0.5106073
LN40944272,0.7399117
LN64373204,0.09729538
LN18392556,0.41858602
LN88974087,0.4848143
LN53716052,0.632045
LN65444873,0.57300013
LN87124765,0.4507768
LN72441979,0.12296322
LN66433189,0.6151979
LN88930247,0.039773036
LN83374845,0.33497852
LN21732179,0.28292635
LN84581739,0.48488525
LN74338587,0.7475404
LN48257365,0.13333413
LN80230566,0.13011165
LN81348020,0.42265558
LN63724050,0.49430668
LN74387912,0.24585775
LN14407802,0.4019259
LN52636975,0.22683129
LN13548329,0.28036794
LN47168738,0.5081874
LN62351677,0.47410297
LN65761984,0.4143518
LN48141181,0.44768634
LN26300163,0.107917525
LN78029594,0.27918574
LN33581067,0.41355985
LN46198576,0.42967525
LN39791807,0.5063171
LN44507565,0.5983226
LN54283208,0.18294507
LN41991346,0.37151593
LN41224514,0.29217997
LN81583321,0.5097758
LN81428459,0.42938223
LN20976050,0.5984065
LN57863483,0.10520404
LN30055634,0.45967355
LN99510785,0.115107454
LN65864080,0.713605
LN68699955,0.3224578
LN29191683,0.39737293
LN35840334,0.6558849
LN59272378,0.4753275
LN41826458,0.6387653
LN93931495,0.33200124
LN50706564,0.4399838
LN61784602,0.18272173
LN30028287,0.3906714
LN94504470,0.4589204
LN83205626,0.64544135
LN63155261,0.42624852
LN18817114,0.206494
LN25384306,0.110901006
LN50259528,0.23075938
LN48538820,0.675539
LN13854792,0.15856189
LN79825081,0.3993945
LN22721860,0.6688211
LN17841599,0.41533643
LN96269384,0.14608644
LN74895248,0.3921428
LN67548768,0.46250913
LN62873185,0.45893025
LN27432714,0.25710207
LN30523870,0.2599042
LN39505073,0.5932017
LN77442789,0.55692303
LN90728298,0.7544416
LN81269567,0.4517258
LN17726574,0.112178005
LN28936987,0.44083226
LN21649640,0.41697684
LN47166016,0.57520807
LN39376052,0.36443937
LN43832073,0.72632176
LN53748609,0.7293346
LN34406717,0.41123468
LN79301893,0.26357016
LN49053936,0.49928495
LN42186082,0.6529968
LN30736238,0.0929675
LN57395117,0.5883928
LN19157919,0.63868517
LN72691818,0.27655742
LN28688054,0.14074023
LN20825598,0.27501538
LN40487749,0.6572113
LN91008259,0.11857224
LN60116276,0.33794793
LN84906773,0.43214288
LN70201401,0.18987626
LN37302265,0.22109853
LN20470970,0.59573835
LN93942519,0.278296
LN63280295,0.28863385
LN28115029,0.12940028
LN16690031,0.09711452
LN14658855,0.45236808
LN95786759,0.07942926
LN49844285,0.45356938
LN76383398,0.48840222
LN78509081,0.71169317
LN55274595,0.7257329
LN67179430,0.6397248
LN42676397,0.59627503
LN46258754,0.26001474
LN84170764,0.53729516
LN50693838,0.3739567
LN19774908,0.47980094
LN86966192,0.10982758
LN17894211,0.41721636
LN27044321,0.12672417
LN21439990,0.37756133
LN62121221,0.44375268
LN76769789,0.24678345
LN42575279,0.60802567
LN51404905,0.06777118
LN23021543,0.52289677
LN96219282,0.3289626
LN71724980,0.17698279
LN59234151,0.51345116
LN37993721,0.5022202
LN92079213,0.6431647
LN80386783,0.46086955
LN24520129,0.42836934
LN49599178,0.52476305
LN55606272,0.5728807
LN18802115,0.61659956
LN65238150,0.5151116
LN84250178,0.47445175
LN69596171,0.096918344
LN35595152,0.16675894
LN48602406,0.6280056
LN26621509,0.0872828
LN30484609,0.1239523
LN39326770,0.6334739
LN75635982,0.6403248
LN22552146,0.20497024
LN59780449,0.6169747
LN30387246,0.3906446
LN82676134,0.7631717
LN95667993,0.69726026
LN92565623,0.07428509
LN99438339,0.13276589
LN55453892,0.14668603
LN55843682,0.064828925
LN63952203,0.38819337
LN70039316,0.4734367
LN45642639,0.18703473
LN96492440,0.640978
LN68241408,0.75354105
LN97329225,0.46736673
LN28171104,0.23205936
LN82739947,0.3317183
LN31834190,0.43631023
LN22195299,0.15617815
LN25565830,0.5047211
LN56980776,0.33764327
LN40564339,0.757965
LN36098079,0.081006445
LN88657508,0.12229959
LN37354839,0.49664456
LN71922211,0.18376417
LN76746688,0.48766345
LN66709399,0.69183564
LN14763064,0.0744226
LN19549084,0.6853817
LN54192679,0.5427574
LN93281742,0.5826698
LN16619905,0.35822928
LN28645747,0.70654905
LN43136023,0.48663062
LN92820446,0.4786332
LN86156074,0.16975147
LN37447207,0.3524527
LN32101181,0.113753945
LN13621933,0.30071726
LN39654726,0.50905126
LN74028091,0.42442238
LN89184260,0.10640649
LN45972326,0.13135836
LN85209277,0.36000988
LN31704708,0.47119874
LN62096341,0.66560453
LN45700814,0.5472952
LN78747437,0.74744916
LN62789307,0.50393736
LN61406688,0.42991492
LN18593790,0.5958297
LN24137661,0.37188727
LN26057254,0.22201425
LN51738094,0.6184946
LN95668601,0.77077717
LN54595729,0.72634524
LN33443706,0.068298034
LN88927282,0.3914797
LN42006775,0.6754758
LN86386182,0.3081009
LN40399680,0.6438665
LN58904537,0.31733334
LN63317774,0.22158013
LN23170888,0.43507227
LN61376816,0.14641707
LN79126376,0.6407952
LN29066592,0.34262684
LN56549581,0.51461995
LN97549972,0.13350932
LN54276134,0.58752155
LN94200495,0.46258926
LN96945265,0.61297876
LN97515547,0.20213872
LN51304868,0.7295473
LN98442523,0.5693092
LN50883314,0.09630601
LN92969106,0.51925665
LN76240704,0.07752096
LN96957820,0.0746681
LN40406789,0.36101007
LN64664622,0.38608256
LN49619718,0.4488077
LN63762196,0.047134947
LN29928067,0.29189554
LN92936827,0.52680373
LN16272952,0.1682245
LN51036045,0.2108938
LN15566453,0.4172349
LN59757234,0.6236004
LN22241112,0.6234888
LN56600817,0.71263766
LN91913228,0.5218665
LN36248762,0.768761
LN28691921,0.11086865
LN24552816,0.17412081
LN44029214,0.51142246
LN76606558,0.74667287
LN56762325,0.5679855
LN89594682,0.68362665
LN48215426,0.7330516
LN96789230,0.7551859
LN58818617,0.250806
LN39074636,0.62192166
LN72046620,0.50757545
LN20986884,0.40849346
LN15899489,0.6631631
LN44960925,0.22803526
LN59382650,0.22322051
LN96950661,0.57930475
LN33782454,0.11550375
LN96381317,0.24056512
LN12845104,0.26005733
LN12823415,0.3912768
LN45430060,0.12827824
LN65809115,0.105093285
LN98847116,0.2898115
LN10793616,0.69565564
LN81801179,0.3214167
LN65976218,0.12168895
LN20969528,0.41949865
LN12583842,0.296093
LN69381571,0.80509996
LN66134376,0.43772343
LN19884221,0.43087023
LN75802353,0.62178254
LN41943538,0.17443895
LN44472855,0.53146166
LN70319670,0.29475066
LN81991155,0.3824631
LN86571267,0.47189668
LN31151199,0.48589572
LN27000772,0.6662532
LN82443146,0.4480176
LN82134672,0.22870906
LN86735869,0.24573985
LN40684637,0.44655442
LN37595170,0.7368982
LN42325156,0.67387617
LN46355819,0.45656762
LN41458132,0.23080894
LN81519098,0.3570659
LN98925815,0.65408427
LN35031532,0.5538111
LN33128974,0.67444736
LN54589534,0.08886693
LN34551151,0.34192315
LN72175632,0.75703824
LN59338873,0.09359281
LN97441668,0.5727795
LN65858605,0.5003287
LN83351430,0.70756763
LN44539157,0.118729085
LN13638230,0.6645471
LN63799902,0.071725845
LN84134387,0.100435145
LN43980282,0.49272108
LN76181510,0.5049276
LN38689052,0.09042214
LN28204582,0.6890473
LN35491581,0.50477177
LN65135039,0.6775375
LN36593420,0.2048349
LN15866440,0.08291817
LN58322204,0.21394879
LN10139788,0.48994493
LN38186634,0.35045326
LN18308807,0.2639991
LN53139752,0.18397431
LN53730077,0.78892714
LN52303333,0.70549977
LN36371766,0.12357193
LN77455176,0.14633477
LN10122011,0.2707288
LN88506208,0.2669652
LN94536311,0.11397525
LN42447601,0.43298957
LN95981720,0.5218675
LN18426210,0.64127415
LN85292068,0.37516487
LN25616369,0.28789228
LN26332863,0.64305997
LN37987437,0.26395428
LN66046905,0.473401
LN15351191,0.73407644
LN43431478,0.46572274
LN98912732,0.5789078
LN87236967,0.44369295
LN15775086,0.70233566
LN42282238,0.44611287
LN80229595,0.45215234
LN16693570,0.71129686
LN42396660,0.61393183
LN27012967,0.072184324
LN10859464,0.61422336
LN89666097,0.42050585
LN45996020,0.20894262
LN84049691,0.21434863
LN18414820,0.082525045
LN94356129,0.31047612
LN70443670,0.7563242
LN59778182,0.5333904
LN63797190,0.2689971
LN37460878,0.7318854
LN14202148,0.20789362
LN84700991,0.61756414
LN84887649,0.32763478
LN51566123,0.15719384
LN40443885,0.11677673
LN37781572,0.314215
LN77814558,0.16049741
LN92346493,0.4527752
LN76941527,0.32420895
LN41252566,0.19738461
LN67724649,0.6215614
LN23876186,0.31097096
LN88942480,0.43503234
LN72350802,0.5659839
LN69109513,0.19615932
LN63115806,0.63078034
LN49148963,0.23342776
LN72540318,0.09749756
LN14635092,0.27780318
LN56129879,0.45287913
LN41036902,0.6536444
LN57368625,0.21709765
LN84605196,0.39764374
LN96627317,0.614679
LN69459143,0.4507431
LN13579417,0.09178664
LN35541980,0.26649147
LN20251507,0.37645215
LN32040639,0.51115763
LN12671263,0.09392128
LN91767099,0.48479658
LN55902923,0.23934788
LN34021640,0.50597245
LN41568424,0.2268454
LN77372025,0.6966707
LN12597205,0.7685908
LN37032461,0.09003413
LN30687751,0.65898937
LN44160842,0.64755577
LN66900900,0.45895407
LN61080079,0.5888384
LN99420099,0.65166163
LN51984042,0.25065216
LN20637759,0.43775758
LN74049875,0.47898918
LN41973331,0.23868422
LN76805305,0.09393823
LN19053912,0.6639587
LN66154664,0.82107
LN14302805,0.5419298
LN24204865,0.44888353
LN83045044,0.20651382
LN45014903,0.605029
LN31226161,0.7685684
LN31925448,0.47665203
LN37309897,0.7694587
LN32719103,0.50514597
LN16490798,0.39166483
LN57930234,0.4732005
LN59215180,0.72369057
LN30430832,0.46683058
LN76534100,0.22193281
LN15305826,0.43555441
LN59572755,0.6262515
LN17707480,0.21968272
LN54269329,0.33576494
LN50121991,0.73244995
LN99625968,0.39680675
LN89520121,0.36027664
LN47035772,0.0845634
LN38111577,0.53533584
LN23970117,0.7281795
LN31890880,0.22712432
LN32460498,0.26847652
LN41980556,0.32247445
LN73920096,0.698165
LN46118002,0.75501287
LN54128294,0.10707759
LN10197554,0.46189144
LN28346511,0.47395283
LN81880974,0.20071271
LN11946683,0.41284904
LN13416653,0.77590907
LN45956352,0.10249301
LN35721984,0.68767166
LN16039468,0.7537747
LN40012844,0.42771235
LN95486855,0.14581318
LN61284232,0.46612254
LN64681143,0.342549
LN81713871,0.6066461
LN27268711,0.085821435
LN82226128,0.19829099
LN70370729,0.5957412
LN44324983,0.5217044
LN25390520,0.6595671
LN87392937,0.60575324
LN69045141,0.65306866
LN13642273,0.31022435
LN62116259,0.57158667
LN52954844,0.67789406
LN24974610,0.6529251
LN38787075,0.11641929
LN79542977,0.27461764
LN87843183,0.09554896
LN17062734,0.4214458
LN43755190,0.07846475
LN96497033,0.3807346
LN10178014,0.6410827
LN45945893,0.124081336
LN61665281,0.42549443
LN30523051,0.67630917
LN65919554,0.14832865
LN67691789,0.77762765
LN58422785,0.44714502
LN47713884,0.63622355
LN11391360,0.52856195
LN29692538,0.57202536
LN30385807,0.5594611
LN96176810,0.29166588
LN35921521,0.0846899
LN95676992,0.4434785
LN36150185,0.7419849
LN95671262,0.27168375
LN68709973,0.4209989
LN43724214,0.6823436
LN39555229,0.79786605
LN17203289,0.6170988
LN29744332,0.17321318
LN33207548,0.6238636
LN54117322,0.7347322
LN32980805,0.62289894
LN80085228,0.28563425
LN50117669,0.73043174
LN88071954,0.33532912
LN45273980,0.6795982
LN65641346,0.099136606
LN92124782,0.2757198
LN63112732,0.6197219
LN10505032,0.5725789
LN33056361,0.2530109
LN40214025,0.27312455
LN29345219,0.55796695
LN25855285,0.2618204
LN56565365,0.4936653
LN67046104,0.25352198
LN56043162,0.7873343
LN33413205,0.39674902
LN64118153,0.52375025
LN59168719,0.24399991
LN76748276,0.58578837
LN99843195,0.10073379
LN87752200,0.14731084
LN84004272,0.2688444
LN93490841,0.5084408
LN58431301,0.5241312
LN46044166,0.2929527
LN34403218,0.47300154
LN62561600,0.44985506
LN15161645,0.73737526
LN42919285,0.19937123
LN30704567,0.124722295
LN44552269,0.80279
LN82824062,0.62944275
LN86533732,0.25539705
LN87455351,0.76147085
LN66954470,0.59310627
LN27985387,0.1050974
LN43613202,0.32507765
LN84324033,0.43030283
LN65148694,0.29380107
LN83518649,0.7190818
LN53833038,0.71856284
LN93427957,0.7630616
LN66147860,0.4278697
LN82572123,0.4486356
LN68528312,0.48371232
LN95607347,0.45617983
LN47651625,0.7056864
LN41271393,0.3691903
LN75366349,0.51487255
LN76702420,0.645676
LN72787553,0.3837328
LN34065317,0.607176
LN45496108,0.44608393
LN67985940,0.56116706
LN79129930,0.49743903
LN63313714,0.7711865
LN67030463,0.24331872
LN92001655,0.7907585
LN63587160,0.10621616
LN78744759,0.30196598
LN60950984,0.29628155
LN92777113,0.55006486
LN61684292,0.6491717
LN17155356,0.058173366
LN87045161,0.75035274
LN76637424,0.73987967
LN50013731,0.37534648
LN77436390,0.1950164
LN59144335,0.12338959
LN21342476,0.46964374
LN72096194,0.22860014
LN95757084,0.6909135
LN44736266,0.44481322
LN56715729,0.35734734
LN42936879,0.63394564
LN78652570,0.43250027
LN61483386,0.6480219
LN58671555,0.34368148
LN52775611,0.1683831
LN73911294,0.33746308
LN41765996,0.68423855
LN48410468,0.7013527
LN69220507,0.22430208
LN69350086,0.6423149
LN52444607,0.5350022
LN45394751,0.65305406
LN85328197,0.39771757
LN91683011,0.59451663
LN37204049,0.12139639
LN65158451,0.6710175
LN51048771,0.5417809
LN85913334,0.50230324
LN18310672,0.80687106
LN46664845,0.46267942
LN46549409,0.2686862
LN22880523,0.77538145
LN42727661,0.36127603
LN89355398,0.32108802
LN62286356,0.5600482
LN65826708,0.2089703
LN76260202,0.36156386
LN34656252,0.3336343
LN37396260,0.6071537
LN25068915,0.30018345
LN41668922,0.5491685
LN63553942,0.48099717
LN58867027,0.49622378
LN93636598,0.08582096
LN70868990,0.3102297
LN45057983,0.14142565
LN31100117,0.24955961
LN27424556,0.59061056
LN92096212,0.7598057
LN56378026,0.14397606
LN76783431,0.42223185
LN67077822,0.6870724
LN55689309,0.2383289
LN83744221,0.62618226
LN67738260,0.32438514
LN23669152,0.81697327
LN84794570,0.6819627
LN31631368,0.6575422
LN85895225,0.501412
LN18117403,0.30031887
LN78524227,0.68477386
LN23110861,0.511856
LN18816077,0.47542238
LN57494110,0.11408019
LN20860747,0.48998043
LN22406139,0.720999
LN46568063,0.28006274
LN30497506,0.46800354
LN35312794,0.16748615
LN83403711,0.4626848
LN42844776,0.6194288
LN30631427,0.46753508
LN59773729,0.10105573
LN79654700,0.59019136
LN49039052,0.648053
LN27779558,0.6331083
LN67713747,0.42310035
LN77326253,0.70230645
LN39904364,0.15587984
LN91764823,0.44342956
LN96721782,0.6597308
LN28796743,0.44601882
LN39560992,0.69138294
LN27399431,0.21916832
LN25439051,0.33106062
LN62699322,0.27098763
LN54441631,0.38535747
LN60912312,0.6787864
LN75680452,0.64970934
LN86524225,0.26607874
LN62892371,0.76766276
LN38559967,0.41804212
LN82715249,0.41539925
LN10433508,0.5395412
LN49730245,0.4121691
LN64496471,0.7283306
LN49742318,0.3013605
LN92069928,0.60223967
LN26242905,0.45799762
LN98635203,0.27550027
LN51953628,0.14856653
LN81943357,0.6072083
LN32859542,0.314412
LN52036813,0.38364914
LN35063285,0.48012537
LN69126234,0.4478815
LN17424521,0.66207105
LN50246175,0.19732535
LN54845979,0.27214482
LN57255812,0.539038
LN86926959,0.24229847
LN91840935,0.5873058
LN23906453,0.12750085
LN55716934,0.11784317
LN91157411,0.7189244
LN81356514,0.7522927
LN71618863,0.49919912
LN35445342,0.3590555
LN33307301,0.7412358
LN64594940,0.36294883
LN78480213,0.72399145
LN40002224,0.72282887
LN53098254,0.35232893
LN46144001,0.18856707
LN44510728,0.51701176
LN89608472,0.089222394
LN90090800,0.10486235
LN69710313,0.7338728
LN27685851,0.41324246
LN12904519,0.5514198
LN11143513,0.31104243
LN28569554,0.4961587
LN42602598,0.4820509
LN74058271,0.13294601
LN50412896,0.61737883
LN58050819,0.08476693
LN31624575,0.2873312
LN71775793,0.63723284
LN97440014,0.5441812
LN42149373,0.6561637
LN58173703,0.2702577
LN25722812,0.25196016
LN91871606,0.25733402
LN42634051,0.42618427
LN93620680,0.23287469
LN17876943,0.7168756
LN97908145,0.4732549
LN84923766,0.44971824
LN20883749,0.12977487
LN61916026,0.36028272
LN85081369,0.44447282
LN98890180,0.58573306
LN61383104,0.24195307
LN81382648,0.7281804
LN36058165,0.25764495
LN63386145,0.5784093
LN92331677,0.6204557
LN74881024,0.7487132
LN67603765,0.5726133
LN64159666,0.38219365
LN20835728,0.71108097
LN45895616,0.74509335
LN36813421,0.66965425
LN46649534,0.34773546
LN86640699,0.11706228
LN89488666,0.7062287
LN89317633,0.11774275
LN88034520,0.46600688
LN32551707,0.5466088
LN34972922,0.09705714
LN22659854,0.11661019
LN79360121,0.38119188
LN87296878,0.10650009
LN22028126,0.28084406
LN19586698,0.5588127
LN66827942,0.46281907
LN52896611,0.1969109
LN17675489,0.6485244
LN61060733,0.6994068
LN56795940,0.538613
LN39467093,0.44592106
LN87050308,0.43260413
LN44024801,0.4343457
LN70679124,0.45081353
LN68274424,0.708227
LN70310606,0.74193025
LN98518650,0.3464386
LN51961253,0.52998614
LN20308774,0.2416938
LN44588801,0.14532891
LN45209737,0.5724801
LN66162022,0.21733713
LN51426855,0.22123876
LN88528503,0.3004685
LN41262482,0.12817349
LN76866626,0.08123921
LN33960784,0.091221526
LN93144942,0.33806452
LN45829682,0.7572482
LN98791756,0.5196116
LN76132687,0.058489084
LN28268454,0.12265081
LN89605393,0.115199916
LN50753825,0.41767988
LN28816664,0.10101019
LN94657518,0.3013552
LN20037979,0.16379428
LN83357359,0.11520937
LN10355321,0.38691583
LN85702158,0.67152685
LN47431031,0.73908895
LN50235737,0.42987108
LN31282492,0.60573924
LN74945952,0.48895574
LN58729130,0.415979
LN75827981,0.4162851
LN78328840,0.5514686
LN25330765,0.7772913
LN38609167,0.5315076
LN13891438,0.06872066
LN85823228,0.76548386
LN79467604,0.077334
LN91433040,0.20843217
LN85505018,0.42279044
LN48947173,0.48592177
LN78081781,0.1739634
LN57504283,0.091567285
LN40359771,0.29432803
LN82227516,0.26652262
LN89226191,0.5877255
LN79573009,0.55370885
LN11106800,0.6817017
LN16840645,0.67817175
LN55258429,0.30178443
LN93938677,0.32788667
LN72386473,0.6779045
LN28851469,0.439556
LN57352792,0.6305353
LN61391973,0.54589075
LN30608236,0.059573334
LN93586190,0.048545
LN66581867,0.6641705
LN68328725,0.41741046
LN90687679,0.53573424
LN24728520,0.6403635
LN58270108,0.5799796
LN71994339,0.6028587
LN98547321,0.5177171
LN94740834,0.517235
LN84209887,0.6083396
LN49747563,0.54158986
LN59010574,0.33151147
LN90513897,0.4990385
LN14880244,0.37710452
LN63220294,0.08869744
LN83008648,0.61615354
LN80064153,0.33566603
LN45799088,0.5124801
LN68101983,0.2700923
LN87943993,0.2222184
LN30935999,0.4551598
LN52657082,0.25482363
LN35099887,0.39690587
LN31693698,0.38607696
